League,Game_ID,Game_Date,Fixture_Time_Sydney,Home_Team,Away_Team,Team,Player,Player_Key,Market,Projected_Minutes,Projected_Stat,Projection_P10,Projection_P90,Dispersion,History_Games,Role_Persistence,Role_Games,Role_Minutes_Median,Role_Minutes_MAD,Role_Continuity,Recent_Participation_Status,Games_Played_Last_4,Played_Last_Game,Days_Since_Appearance,Minutes_Trend_Ratio,Returning_Teammate_Risk,Role_Confidence_Status,Player_Training_Through,Status,Lineup_Source,Injury_Scenario,Model_Version,Generated_At_UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Todd Blanchfield,todd blanchfield,assists,17.513111597955238,1.0374319022850835,-0,3,1.2,195,0.9337171123131225,10,19.8583333333333,3.1500000000000004,1,stable_active,4,TRUE,5,1.247437092264679,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Todd Blanchfield,todd blanchfield,threes,17.513111597955238,1.2327595075575524,-0,3,1.7384580905423577,195,0.9337171123131225,10,19.8583333333333,3.1500000000000004,1,stable_active,4,TRUE,5,1.247437092264679,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Sam Froling,sam froling,points,12.65352187479252,6.896685334248412,2,13,3.0636778146117845,192,0.9372850621067662,10,16.3083333333333,1.2750000000000004,1,stable_active,4,TRUE,5,1.158823529411765,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Sam Froling,sam froling,rebounds,12.65352187479252,3.539893870428626,1,6,1.3290186680506162,192,0.9372850621067662,10,16.3083333333333,1.2750000000000004,1,stable_active,4,TRUE,5,1.158823529411765,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Sam Froling,sam froling,assists,12.65352187479252,1.150363084570393,-0,3,1.2,192,0.9372850621067662,10,16.3083333333333,1.2750000000000004,1,stable_active,4,TRUE,5,1.158823529411765,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Sam Froling,sam froling,threes,12.65352187479252,0.12861416646828083,-0,1,1.2,192,0.9372850621067662,10,16.3083333333333,1.2750000000000004,1,stable_active,4,TRUE,5,1.158823529411765,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Dan Grida,dan grida,points,6.37323242381996,2.92683573421664,1,6,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Dan Grida,dan grida,rebounds,6.37323242381996,1.1556014730972035,-0,3,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Dan Grida,dan grida,assists,6.37323242381996,0.5962594002248246,-0,2,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Dan Grida,dan grida,threes,6.37323242381996,0.31368001017255936,-0,1,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Tyler Harvey,tyler harvey,points,23.102967536347357,12.617300510621291,6,20,2.2600888582575416,194,0.9502782396236515,10,29.66666666666665,1.0083333333333506,1,stable_active,4,TRUE,5,0.9497267759562836,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Tyler Harvey,tyler harvey,rebounds,23.102967536347357,2.4419500369150935,0,5,1.255021146487486,194,0.9502782396236515,10,29.66666666666665,1.0083333333333506,1,stable_active,4,TRUE,5,0.9497267759562836,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Tyler Harvey,tyler harvey,assists,23.102967536347357,2.546014521259663,0,5,1.3237211657578962,194,0.9502782396236515,10,29.66666666666665,1.0083333333333506,1,stable_active,4,TRUE,5,0.9497267759562836,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Tyler Harvey,tyler harvey,threes,23.102967536347357,1.9286763864192096,0,4,1.2,194,0.9502782396236515,10,29.66666666666665,1.0083333333333506,1,stable_active,4,TRUE,5,0.9497267759562836,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Will Hickey,will hickey,points,6.37323242381996,2.92683573421664,1,6,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Will Hickey,will hickey,rebounds,6.37323242381996,1.1556014730972035,-0,3,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Will Hickey,will hickey,assists,6.37323242381996,0.5962594002248246,-0,2,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Will Hickey,will hickey,threes,6.37323242381996,0.31368001017255936,-0,1,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Johny Narkle,johny narkle,points,9.98473079731791,4.018882714785212,1,8,1.7460545193687231,18,0.7384053329499414,10,4.08333333333333,1.2000000000000004,0.8,stable_active,4,TRUE,5,3.66019417475728,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Johny Narkle,johny narkle,rebounds,9.98473079731791,1.9647164441453913,-0,4,1.5561497326203209,18,0.7384053329499414,10,4.08333333333333,1.2000000000000004,0.8,stable_active,4,TRUE,5,3.66019417475728,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Johny Narkle,johny narkle,assists,9.98473079731791,0.833287167131663,-0,2,1.4705882352941178,18,0.7384053329499414,10,4.08333333333333,1.2000000000000004,0.8,stable_active,4,TRUE,5,3.66019417475728,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Johny Narkle,johny narkle,threes,9.98473079731791,0.37689759400143724,-0,1,1.2,18,0.7384053329499414,10,4.08333333333333,1.2000000000000004,0.8,stable_active,4,TRUE,5,3.66019417475728,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Mason Peatling,mason peatling,points,11.48509593042558,4.383608234458469,1,9,3.1236021687563538,183,0.8918059294166379,10,15.6,3.5999999999999996,1,role_declining,4,TRUE,5,0.7329299913569598,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Mason Peatling,mason peatling,rebounds,11.48509593042558,2.9441927845002462,1,6,1.6022132796780684,183,0.8918059294166379,10,15.6,3.5999999999999996,1,role_declining,4,TRUE,5,0.7329299913569598,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Mason Peatling,mason peatling,assists,11.48509593042558,0.983691011458098,-0,2,1.2,183,0.8918059294166379,10,15.6,3.5999999999999996,1,role_declining,4,TRUE,5,0.7329299913569598,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Mason Peatling,mason peatling,threes,11.48509593042558,0.3741447778001308,-0,1,1.2,183,0.8918059294166379,10,15.6,3.5999999999999996,1,role_declining,4,TRUE,5,0.7329299913569598,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Wani Swaka Lo Buluk,wani swaka lo buluk,points,20.460731593971975,7.559203987373236,2,14,3.500670825322619,198,0.9428562890248823,10,23.7833333333333,2.6000000000000014,1,stable_active,4,TRUE,5,0.9505833905284832,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Wani Swaka Lo Buluk,wani swaka lo buluk,rebounds,20.460731593971975,2.3619002010305734,0,5,1.5431598040080108,198,0.9428562890248823,10,23.7833333333333,2.6000000000000014,1,stable_active,4,TRUE,5,0.9505833905284832,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Wani Swaka Lo Buluk,wani swaka lo buluk,assists,20.460731593971975,0.9568035490529859,-0,2,1.2,198,0.9428562890248823,10,23.7833333333333,2.6000000000000014,1,stable_active,4,TRUE,5,0.9505833905284832,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Wani Swaka Lo Buluk,wani swaka lo buluk,threes,20.460731593971975,1.0513078607224056,-0,3,1.2,198,0.9428562890248823,10,23.7833333333333,2.6000000000000014,1,stable_active,4,TRUE,5,0.9505833905284832,FALSE,stable_active,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Kyle Adnam,kyle adnam,points,3.372502157604726,1.2239599683232432,0,4,4.967628670740529,144,0.5054648403695213,10,9.30833333333333,5.299999999999985,0.1,limited_recent_participation,1,TRUE,5,0.585253456221198,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Kyle Adnam,kyle adnam,rebounds,3.372502157604726,0.40337236020746686,-0,1,1.4244623301227073,144,0.5054648403695213,10,9.30833333333333,5.299999999999985,0.1,limited_recent_participation,1,TRUE,5,0.585253456221198,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Kyle Adnam,kyle adnam,assists,3.372502157604726,0.4407386274657598,-0,1,1.7997202797202798,144,0.5054648403695213,10,9.30833333333333,5.299999999999985,0.1,limited_recent_participation,1,TRUE,5,0.585253456221198,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Kyle Adnam,kyle adnam,threes,3.372502157604726,0.1497843269781255,-0,1,1.4545454545454546,144,0.5054648403695213,10,9.30833333333333,5.299999999999985,0.1,limited_recent_participation,1,TRUE,5,0.585253456221198,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Darius Days,darius days,points,9.506738365531415,4.635153676979493,1,10,2.925,33,0.592025574973119,10,15.55,4.375000000000001,0.1,limited_recent_participation,1,TRUE,5,0.37749546279491747,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Darius Days,darius days,rebounds,9.506738365531415,2.540245017905557,0,5,1.5049261083743843,33,0.592025574973119,10,15.55,4.375000000000001,0.1,limited_recent_participation,1,TRUE,5,0.37749546279491747,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Darius Days,darius days,assists,9.506738365531415,0.49757092961679417,-0,2,1.2,33,0.592025574973119,10,15.55,4.375000000000001,0.1,limited_recent_participation,1,TRUE,5,0.37749546279491747,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Darius Days,darius days,threes,9.506738365531415,0.5669107008766965,-0,2,1.2,33,0.592025574973119,10,15.55,4.375000000000001,0.1,limited_recent_participation,1,TRUE,5,0.37749546279491747,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Amarco Doyle,amarco doyle,points,6.37323242381996,2.92683573421664,1,6,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Amarco Doyle,amarco doyle,rebounds,6.37323242381996,1.1556014730972035,-0,3,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Amarco Doyle,amarco doyle,assists,6.37323242381996,0.5962594002248246,-0,2,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Amarco Doyle,amarco doyle,threes,6.37323242381996,0.31368001017255936,-0,1,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Milton Doyle,milton doyle,points,22.532032131713457,11.222899326732117,5,19,2.83203911207395,132,0.7138100557843424,10,28.24166666666665,0.9166666666666519,0.2,limited_recent_participation,2,TRUE,5,0.9867413081909253,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Milton Doyle,milton doyle,rebounds,22.532032131713457,3.2810251761291758,1,6,1.2,132,0.7138100557843424,10,28.24166666666665,0.9166666666666519,0.2,limited_recent_participation,2,TRUE,5,0.9867413081909253,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Milton Doyle,milton doyle,assists,22.532032131713457,3.0232492693344875,1,6,1.2895601858140229,132,0.7138100557843424,10,28.24166666666665,0.9166666666666519,0.2,limited_recent_participation,2,TRUE,5,0.9867413081909253,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Milton Doyle,milton doyle,threes,22.532032131713457,1.5139855164168634,-0,3,1.2,132,0.7138100557843424,10,28.24166666666665,0.9166666666666519,0.2,limited_recent_participation,2,TRUE,5,0.9867413081909253,FALSE,rotation_sensitive,2026-09-23,scenario_sensitive,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Fletcher Macdonald,fletcher macdonald,points,6.37323242381996,2.92683573421664,1,6,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Fletcher Macdonald,fletcher macdonald,rebounds,6.37323242381996,1.1556014730972035,-0,3,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Fletcher Macdonald,fletcher macdonald,assists,6.37323242381996,0.5962594002248246,-0,2,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Fletcher Macdonald,fletcher macdonald,threes,6.37323242381996,0.31368001017255936,-0,1,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Kelan Martin,kelan martin,points,21.031666998605868,9.71500933779519,5,15,1.5,1,0.3031991802477285,1,26.4,,0.1,limited_recent_participation,1,TRUE,5,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Kelan Martin,kelan martin,rebounds,21.031666998605868,3.6339117413095687,1,7,1.5,1,0.3031991802477285,1,26.4,,0.1,limited_recent_participation,1,TRUE,5,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Kelan Martin,kelan martin,assists,21.031666998605868,1.8729426262903868,-0,4,1.5,1,0.3031991802477285,1,26.4,,0.1,limited_recent_participation,1,TRUE,5,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Kelan Martin,kelan martin,threes,21.031666998605868,1.0158544027862735,-0,3,1.5,1,0.3031991802477285,1,26.4,,0.1,limited_recent_participation,1,TRUE,5,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Brodie McGregor,brodie mcgregor,points,6.37323242381996,2.92683573421664,1,6,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Brodie McGregor,brodie mcgregor,rebounds,6.37323242381996,1.1556014730972035,-0,3,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Brodie McGregor,brodie mcgregor,assists,6.37323242381996,0.5962594002248246,-0,2,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
NBL,/matches/brisbane-bullets-v-illawarra-hawks-men-25-09-2026,2026-09-25,,brisbane bullets,illawarra hawks,illawarra hawks,Brodie McGregor,brodie mcgregor,threes,6.37323242381996,0.31368001017255936,-0,1,1.5,0,0,0,,,0,limited_recent_participation,0,FALSE,Inf,,FALSE,rotation_sensitive,2026-09-23,cold_start,official_roster_tracker,in_out_review,player_rate_shrunk_v1,2026-09-25 01:46:37 UTC
